Name,Value
Infrastructure : Banking- Finance- and Insurance : Financial Services-Other,120207
Infrastructure : Commercial,120300
Infrastructure : Commercial : Chemical Plant,120301
Infrastructure : Commercial : Firearms Manufacturer,120302
Infrastructure : Commercial : Firearms Retailer,120303
Infrastructure : Commercial : Hazardous Material Production,120304
Infrastructure : Commercial : Hazardous Material Storage,120305
Infrastructure : Commercial : Industrial Site,120306
Infrastructure : Commercial : Landfill,120307
Infrastructure : Commercial : Pharmaceutical Manufacturer,120308
Infrastructure : Commercial : Contaminated Hazardous Waste Site,120309
Infrastructure : Commercial : Toxic Release Inventory,120310
Infrastructure : Educational Facilities,120400
Infrastructure : Educational Facilities : College/University,120401
Infrastructure : Educational Facilities : School,120402
Infrastructure : Energy Facility,120500
Infrastructure : Energy Facility : Electric Power,120501
Infrastructure : Energy Facility : Generation Station,120502
Infrastructure : Energy Facility : Natural Gas Facility,120503
Infrastructure : Energy Facility : Petroleum Facility,120504
Infrastructure : Energy Facility : Petroleum/Gas/Oil,120505
Infrastructure : Energy Facility : Propane Facility,120506
Infrastructure : Government Site Infrastructure,120600
Infrastructure : Medical : Medical,120701
Infrastructure : Medical : Medical Treatment Facility (Hospital),120702
Infrastructure : Military,120800
Infrastructure : Military : Military Armory,120801
Infrastructure : Military : Military Base,120802
Infrastructure : Postal Services,120900
Infrastructure : Postal Services : Postal Distribution Center,120901
Infrastructure : Postal Services : Post Office,120902
Infrastructure : Public Venues,121000
Infrastructure : Public Venues : Enclosed Facility,121001
Infrastructure : Public Venues : Open Facility,121002
Infrastructure : Public Venues : Recreational Area,121003
Infrastructure : Public Venues : Religious Institution,121004
Infrastructure : Special Needs,121100
Infrastructure : Special Needs : Adult Day Care,121101
Infrastructure : Special Needs : Child Day Care,121102
Infrastructure : Special Needs : Elder Care,121103
Infrastructure : Telecommunications,121200
Infrastructure : Telecommunications : Broadcast Transmitter Antennae,121201
Infrastructure : Telecommunications : Telecommunications,121202
Infrastructure : Telecommunications : Telecommunications Tower,121203
Infrastructure : Transportation,121300
